Date;Value
2006-08-21;122
2006-08-22;162
2006-08-23;211
2006-08-24;266
2006-08-25;419
2006-08-26;366
2006-08-27;404
2006-08-28;430
2006-08-29;448
2006-08-30;469
2006-08-31;490
2006-09-01;513
2006-09-02;532
2006-09-03;551
2006-09-04;559
2006-09-05;558
2006-09-06;555
2006-09-07;555
2006-09-08;552
2006-09-09;553
2006-09-10;563
2006-09-11;580
2006-09-12;590
2006-09-13;591
2006-09-14;584
2006-09-17;538
2006-09-18;521
2006-09-19;510
2006-09-20;504
2006-09-21;505
2006-09-22;512
2006-09-23;526
2006-09-24;542
2006-09-25;558
2006-09-26;574
2006-09-27;575
2006-09-28;561
2006-09-29;538
2006-09-30;514
2006-10-01;491
2006-10-02;477
2006-10-03;459
2006-10-07;399
2006-10-08;383
2006-10-09;366
2006-10-10;349
2006-10-11;333
2006-10-15;251
2006-10-16;226
2006-10-19;200
2006-10-20;184
2006-10-21;168
2006-10-22;143
2006-10-23;108
2006-10-24;77
2006-10-25;60
2006-10-26;42
2006-10-27;43
2006-10-28;49
2006-10-29;42
2006-10-30;-10
2006-10-31;-60
2006-11-01;-41
2006-11-02;24
2006-11-03;41
2006-11-04;42
2006-11-05;38
2006-11-06;32
2006-11-07;21
2006-11-08;11
2006-11-09;2
2006-11-28;808
2007-04-30;-106
2007-05-01;-107
2007-05-02;-107
2007-05-03;-107
2007-05-07;-103
2007-05-08;-102
2007-05-09;-100
2007-05-10;-96
2007-05-11;-91
2007-05-12;-83
2007-05-13;-69
2007-05-14;-44
2007-05-15;3
2007-05-16;52
2007-05-17;115
2007-05-18;181
2007-05-19;270
2007-05-20;395
2007-05-21;562
2007-05-22;710
2007-05-23;812
2007-05-24;872
2007-05-25;1022
2007-05-26;1195
2007-05-27;1172
2007-05-28;1156
2007-05-29;1115
2007-05-30;1090
2007-05-31;1071
2007-06-01;1056
2007-06-02;1047
2007-06-03;1034
2007-06-04;1021
2007-06-05;1007
2007-06-06;997
2007-06-07;991
2007-06-08;987
2007-06-09;989
2007-06-10;993
2007-06-11;991
2007-06-12;984
2007-06-13;979
2007-06-14;973
2007-06-15;964
2007-06-16;955
2007-06-17;942
2007-06-18;927
2007-06-19;911
2007-06-20;898
2007-06-21;893
2007-06-22;874
2007-06-23;838
2007-06-24;795
2007-06-25;751
2007-06-26;715
2007-06-27;688
2007-06-28;659
2007-06-29;635
2007-06-30;617
2007-07-01;607
2007-07-02;603
2007-07-03;607
2007-07-04;609
2007-07-05;600
2007-07-06;586
2007-07-07;579
2007-07-08;577
2007-07-09;595
2007-07-10;607
2007-07-11;608
2007-07-12;603
2007-07-13;599
2007-07-14;592
2007-07-15;563
2007-07-16;535
2007-07-17;508
2007-07-18;494
2007-07-19;502
2007-07-20;502
2007-07-21;495
2007-07-22;486
